215,4696.19775
216,4806.82275
217,4806.82275
218,4571.11275
219,4614.28275
220,4584.28275
221,4801.784
222,4662.009
223,4642.009
224,4642.00925
225,4542.00925
226,4542.00925
227,4522.00925
228,4512.009
229,4531.684
230,4416.684
231,4472.434
232,4432.434
233,4442.434
234,4551.0235
235,4499.9985
236,4519.9985
237,4803.5735
238,5132.5285
239,5077.5285
240,5077.5285
241,4907.5285
242,4797.52875
243,4832.529
244,4677.529
245,4728.149
246,4603.899
247,4453.899
248,4453.899
249,4427.824
250,4155.204
251,4155.204
252,4477.31425
253,4547.31425
254,4893.12425
255,4993.12425
256,4802.49925
257,4712.49925
258,4745.54925
259,4591.67925
260,4771.67875
261,4997.2125
262,4901.9875
263,4911.9875
264,5024.04225
265,4974.04225
266,5347.55225
267,5329.17725
268,5450.4125
269,5295.7375
270,5395.7375
271,5351.4075
272,5484.3075
273,5604.3075
274,5297.695
275,5247.695
276,5408.615
277,5245.04
278,4813.345
279,4905.115
280,5037.585
281,5402.675
282,5382.675
283,5456.29975
284,5569.24475
285,5398.62475
286,5348.62475
287,5428.62475
288,5448.62475
289,5384.69975
290,5514.69975
291,5716.65475
292,5344.5445
293,5284.5445
294,4989.372
295,4959.372
296,5093.182
297,5283.182
298,5624.637
299,5735.337
300,5575.3375
301,5222.30275
302,5232.30275
303,5314.98525
304,5132.93025
305,5242.92775
306,4899.41775
307,5009.77275
308,5221.66025
309,5411.66025
310,5396.92775
311,5550.68275
312,5477.78275
313,5417.783
314,5636.8855
315,5636.8855
316,5545.96575
317,5425.96575
318,5383.70575
319,5331.93575
320,5317.79825
321,4983.12825
322,5058.12825
323,4924.50325
324,5257.81325
325,5227.81325
326,5237.81325
327,5117.81325
328,5097.81325
329,5117.81325
330,5018.65825
331,5031.7035
332,5001.7035
333,4981.7035
334,4941.066
335,4961.066
336,4873.856
337,5166.266
338,4652.191
339,4632.19075
340,4672.19075
341,4622.1905
342,4602.1905
343,4589.508
344,4649.50775
345,4559.51025
346,4569.67275
347,4527.693
348,4469.1255
349,4319.1255
350,4368.858
351,4362.698
352,4242.698
353,4327.52975
354,4138.42725
355,4208.427
356,4138.42675
357,4158.42675
358,4138.42675
359,4278.42675
360,4229.55925
361,4410.08175
362,4355.08175
363,4355.08175
364,4091.77675
365,4341.77675
366,4281.77675
367,4351.77675
368,4436.77675
369,4547.97425
370,4577.12875
371,4434.311
372,4504.311
373,4596.201
374,4566.7685
375,4626.7685
376,4764.955
377,4362.545
378,4332.545
379,4272.54525
380,4265.09025
381,4315.09025
382,4345.09025
383,4485.98075
384,4521.341
385,4564.0685
386,4543.906
387,4473.90575
388,4129.35075
389,4209.007
390,4144.007
391,3904.992
392,3864.992
393,3903.4575
394,3963.4575
395,4008.45775
396,4159.67025
397,4234.67025
398,4254.67025
399,4087.51275
400,3958.04775
401,3802.105
402,3862.105
403,4084.655
404,3871.705
405,3741.705
406,3771.705
407,3929.4875
408,3838.1125
409,3676.915
410,3686.9155
411,3740.538
412,3760.538
413,3678.648
414,3806.2005
415,3649.0355
416,3454.249
417,3374.249
418,3553.9215
419,3533.9215
420,3698.3515
421,3668.3515
422,3678.3515
423,3943.526
424,4032.186
425,4009.4585
426,4132.911
427,4182.911
428,4577.961
429,4517.16975
430,4632.16975
